track_id,frame_id,label,X,Y,Z,img_name,x,y,r,xrep,yrep,error,R3D
5,94,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,308.224,796.032,NULL,0.537509
5,98,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,296.386,794.662,NULL,0.537509
5,95,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,306.169,796.709,NULL,0.537509
5,103,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,288.227,794.623,NULL,0.537509
5,96,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,304.059,795.866,NULL,0.537509
5,102,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,290.146,794.166,NULL,0.537509
5,78,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,324.067,808.329,NULL,0.537509
5,99,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,292.629,795.216,NULL,0.537509
5,117,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,304.295,796.616,NULL,0.537509
5,100,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,290.892,795.676,NULL,0.537509
5,105,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,286.13,797.767,NULL,0.537509
5,64,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,305.038,849.857,NULL,0.537509
5,127,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,308.381,768.784,NULL,0.537509
5,101,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,290.937,795.104,NULL,0.537509
5,104,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,287.839,795.272,NULL,0.537509
5,118,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,307.549,793.775,NULL,0.537509
5,136,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,308.711,770.056,NULL,0.537509
5,108,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,281.935,808.482,NULL,0.537509
5,124,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,307.716,777.915,NULL,0.537509
5,143,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,309.35,768.307,NULL,0.537509
5,111,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,285.534,801.72,NULL,0.537509
5,106,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,284.95,801.337,NULL,0.537509
5,59,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_59.png,322.345,890.609,19.9985,320.124,887.34,3.95168,0.537509
5,85,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,315.043,809.2,NULL,0.537509
5,110,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,283.537,805.066,NULL,0.537509
5,109,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,281.877,808.815,NULL,0.537509
5,119,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,310.154,789.004,NULL,0.537509
5,120,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,310.505,784.779,NULL,0.537509
5,133,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,306.629,773.053,NULL,0.537509
5,112,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,288.599,800.514,NULL,0.537509
5,113,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,291.292,800.344,NULL,0.537509
5,73,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,326.083,808.969,NULL,0.537509
5,87,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,316.477,801.133,NULL,0.537509
5,130,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,310.401,763.702,NULL,0.537509
5,148,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,316.238,773.415,NULL,0.537509
5,121,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,310.211,782.7,NULL,0.537509
5,142,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,309.113,769.976,NULL,0.537509
5,137,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,310.098,766.445,NULL,0.537509
5,114,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,293.277,800.248,NULL,0.537509
5,115,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,298.626,799.994,NULL,0.537509
5,116,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,302.141,798.182,NULL,0.537509
5,122,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,309.135,782.438,NULL,0.537509
5,129,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,310.593,763.17,NULL,0.537509
5,65,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,307.688,843.407,NULL,0.537509
5,12,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_12.png,354.596,723.248,20.4498,352.85,724.995,2.47019,0.537509
5,123,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,308.574,780.086,NULL,0.537509
5,35,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_35.png,335.758,811.986,20.7021,334.664,809.933,2.32691,0.537509
5,51,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_51.png,366.111,870.663,18.7184,367.165,868.49,2.41546,0.537509
5,125,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,308.896,774.707,NULL,0.537509
5,56,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_56.png,340.031,900.16,19.6193,338.518,896.033,4.39539,0.537509
5,135,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,306.391,774.18,NULL,0.537509
5,126,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,309.502,770.821,NULL,0.537509
5,128,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,309.085,765.834,NULL,0.537509
5,81,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,324.289,803.704,NULL,0.537509
5,131,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,308.806,766.092,NULL,0.537509
5,146,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,315.457,772.007,NULL,0.537509
5,82,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,322.354,806.429,NULL,0.537509
5,138,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,311.1,765.257,NULL,0.537509
5,91,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,312.129,797.012,NULL,0.537509
5,54,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_54.png,349.797,892.433,20.4441,348.741,888.713,3.86686,0.537509
5,149,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,308.343,763.646,NULL,0.537509
5,71,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,323.851,809.151,NULL,0.537509
5,140,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,310.721,766.154,NULL,0.537509
5,147,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,316.199,773.714,NULL,0.537509
5,80,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,324.686,804.022,NULL,0.537509
5,132,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,307.393,769.748,NULL,0.537509
5,75,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,326.965,804.477,NULL,0.537509
5,69,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,322.959,812.24,NULL,0.537509
5,144,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,311.845,766.409,NULL,0.537509
5,83,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,320.302,809.61,NULL,0.537509
5,27,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_27.png,327.768,764.143,20.9275,322.457,765.258,5.42728,0.537509
5,43,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_43.png,379.835,819.514,20.1706,379.693,817.014,2.50316,0.537509
5,141,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,309.134,768.708,NULL,0.537509
5,139,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,311.866,764.39,NULL,0.537509
5,134,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,306.439,774.58,NULL,0.537509
5,90,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,312.599,796.989,NULL,0.537509
5,66,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,310.295,837.026,NULL,0.537509
5,84,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,317.019,810.555,NULL,0.537509
5,76,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,325.653,804.515,NULL,0.537509
5,57,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_57.png,336.762,896.001,20.5905,336.152,892.6,3.45527,0.537509
5,89,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,314.659,798.053,NULL,0.537509
5,79,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,323.745,807.073,NULL,0.537509
5,88,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,316.484,798.769,NULL,0.537509
5,86,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,316.612,804.191,NULL,0.537509
5,67,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,311.898,829.341,NULL,0.537509
5,55,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_55.png,345.142,897.119,20.7435,343.685,893.566,3.84104,0.537509
5,72,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,325.029,810.77,NULL,0.537509
5,62,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,302.86,870.941,NULL,0.537509
5,44,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_44.png,388.728,822.339,21.5617,385.34,819.183,4.62984,0.537509
5,50,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_50.png,371.693,866.123,21.9305,369.845,862.758,3.83889,0.537509
5,45,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_45.png,381.619,830.128,20.8742,379.912,825.095,5.31415,0.537509
5,77,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,324.511,806.103,NULL,0.537509
5,3,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_3.png,442.339,687.453,19.9568,442.217,689.94,2.4905,0.537509
5,15,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_15.png,344.224,727.945,20.1883,340.253,732.54,6.07318,0.537509
5,70,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,324.073,809.339,NULL,0.537509
5,68,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,316.889,819.525,NULL,0.537509
5,7,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_7.png,399.208,704.171,20.5449,398.964,706.932,2.77187,0.537509
5,63,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,299.701,860.91,NULL,0.537509
5,34,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_34.png,328.378,807.175,19.9383,331.511,804.714,3.98397,0.537509
5,19,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_19.png,338.084,741.213,21.1816,339.374,740.058,1.73128,0.537509
5,60,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_60.png,311.167,888.378,19.3082,309.701,885.792,2.97196,0.537509
5,47,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_47.png,372.417,843.982,20.4579,372.42,841.193,2.78974,0.537509
5,48,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_48.png,372.605,852.811,20.8592,371.64,849.522,3.42708,0.537509
5,24,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_24.png,328.658,752.807,19.8191,330.025,751.458,1.9202,0.537509
5,11,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_11.png,362.458,716.094,19.6071,359.797,719.7,4.48222,0.537509
5,58,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_58.png,329.966,891.03,19.4662,329.74,888.232,2.80762,0.537509
5,61,baya,-1.88788,4.76783,24.6678,NULL,NULL,NULL,NULL,305.324,878.647,NULL,0.537509
5,53,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_53.png,354.068,885.38,21.0943,354.005,882.457,2.92347,0.537509
5,40,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_40.png,356.411,817.698,20.4494,357.456,816.521,1.57432,0.537509
5,29,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_29.png,328.35,775.316,20.3881,329.528,773.807,1.91429,0.537509
5,22,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_22.png,329.474,748.336,20.6666,331.175,746.595,2.43371,0.537509
5,52,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_52.png,361.95,879.369,21.3235,360.955,875.968,3.544,0.537509
5,39,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_39.png,353.135,820.888,19.881,354.118,817.684,3.35111,0.537509
5,20,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_20.png,326.427,748.961,20.3568,335.671,744.371,10.3209,0.537509
5,36,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_36.png,337.546,817.282,19.9297,339.365,815.255,2.72358,0.537509
5,42,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_42.png,367.825,820.56,19.8281,368.197,817.348,3.23339,0.537509
5,49,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_49.png,371.918,859.201,21.7215,371.524,856.795,2.43758,0.537509
5,32,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_32.png,328.813,797.117,20.2406,330.704,795.137,2.73849,0.537509
5,8,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_8.png,389.183,707.708,20.2423,387.997,710.472,3.00775,0.537509
5,18,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_18.png,339.927,736.539,19.4371,338.476,737.285,1.63236,0.537509
5,46,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_46.png,375.625,835.245,19.1761,374.624,832.089,3.31086,0.537509
5,28,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_28.png,327.032,769.144,20.921,325.839,768.061,1.61072,0.537509
5,13,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_13.png,346.286,724.181,18.4552,345.43,727.25,3.18653,0.537509
5,41,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_41.png,358.572,820.485,20.5187,359.891,817.205,3.53489,0.537509
5,38,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_38.png,345.34,822.185,20.38,347.643,820.046,3.14315,0.537509
5,37,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_37.png,340.909,822.84,20.1012,342.764,818.919,4.33758,0.537509
5,26,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_26.png,321.978,763.697,20.1221,322.145,762.793,0.919472,0.537509
5,14,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_14.png,344.369,725.986,20.0183,341.831,728.743,3.74749,0.537509
5,30,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_30.png,331.243,781.27,19.5119,332.529,779.734,2.00301,0.537509
5,33,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_33.png,326.998,802.821,20.1622,329.073,800.494,3.1178,0.537509
5,10,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_10.png,372.004,713.959,19.8869,369.714,716.335,3.30024,0.537509
5,21,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_21.png,319.729,750.619,16.8601,331.418,746.642,12.3471,0.537509
5,23,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_23.png,319.521,750.975,18.3184,329.595,747.471,10.6664,0.537509
5,31,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_31.png,329.429,789.611,19.9811,332.016,787.639,3.25361,0.537509
5,25,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_25.png,327.5,758.813,19.9316,325.361,757.804,2.36477,0.537509
5,17,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_17.png,338.049,735.119,18.4116,337.933,735.334,0.244005,0.537509
5,16,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_16.png,338.832,732.488,21.1134,339.444,734.045,1.67264,0.537509
5,2,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_2.png,451.328,687.228,20.244,451.464,689.143,1.91946,0.537509
5,1,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_1.png,460.808,683.574,20.7606,460.748,687.705,4.13056,0.537509
5,5,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_5.png,420.612,696.378,21.0964,420.837,697.82,1.45914,0.537509
5,9,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_9.png,380.096,709.918,19.426,378.221,713.073,3.66927,0.537509
5,4,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_4.png,433.581,689.308,21.2265,433.412,691.802,2.50039,0.537509
5,0,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_0.png,456.492,691.23,20.3614,457.734,693.531,2.61454,0.537509
5,6,baya,-1.88788,4.76783,24.6678,001_VID_20230322_173621_6.png,410.231,701.296,19.6669,410.227,702.915,1.61933,0.537509
6,145,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,313.486,834.789,NULL,0.590026
6,92,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_92.png,314.866,860.956,23.3904,316.785,858.3,3.27691,0.590026
6,107,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_107.png,283.689,874.23,23.5717,287.241,869.516,5.90317,0.590026
6,74,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_74.png,344.477,874.791,22.5436,344.564,871.983,2.80925,0.590026
6,93,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_93.png,314.791,861.236,22.3534,316.24,857.809,3.72067,0.590026
6,97,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_97.png,305.143,860.24,23.4465,306.099,856.45,3.90918,0.590026
6,94,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_94.png,313.296,861.552,23.3887,314.956,857.498,4.38137,0.590026
6,98,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_98.png,300.792,860.928,22.8492,302.213,856.667,4.49141,0.590026
6,95,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_95.png,312.511,862.418,23.4635,312.655,858.268,4.15265,0.590026
6,103,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_103.png,291.256,861.697,24.1437,293.282,858.149,4.08589,0.590026
6,96,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_96.png,309.834,861.345,23.862,310.379,857.534,3.84954,0.590026
6,102,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_102.png,293.054,861.827,23.0273,295.436,857.343,5.07672,0.590026
6,78,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_78.png,337.757,877.369,22.8643,338.322,873.649,3.76342,0.590026
6,99,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_99.png,295.838,862.057,22.3554,298.193,857.491,5.13767,0.590026
6,117,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,304.787,862.893,NULL,0.590026
6,100,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_100.png,295.277,861.707,23.1417,296.416,858.339,3.55466,0.590026
6,105,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_105.png,287.591,865.845,22.5123,290.63,861.845,5.02357,0.590026
6,64,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_64.png,327.303,920.34,23.2105,326.11,916.148,4.35841,0.590026
6,127,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,307.01,835.507,NULL,0.590026
6,101,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_101.png,295.042,861.657,22.6571,296.384,858.134,3.76937,0.590026
6,104,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_104.png,291.597,861.75,24.0422,292.696,859.065,2.9013,0.590026
6,118,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,307.889,860.245,NULL,0.590026
6,136,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,307.838,836.474,NULL,0.590026
6,108,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_108.png,284.184,877.901,24.7599,285.686,873.331,4.81015,0.590026
6,124,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,306.668,844.527,NULL,0.590026
6,143,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,308.156,834.262,NULL,0.590026
6,111,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,287.715,867.649,NULL,0.590026
6,106,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_106.png,286.257,869.364,23.0577,289.341,865.918,4.62528,0.590026
6,59,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_59.png,340.822,958.268,23.1048,340.962,954.007,4.26291,0.590026
6,85,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_85.png,322.865,876.568,21.3448,324.486,872.264,4.59902,0.590026
6,110,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,286.023,870.659,NULL,0.590026
6,109,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,284.718,874.274,NULL,0.590026
6,119,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,310.153,855.568,NULL,0.590026
6,120,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,310.177,851.346,NULL,0.590026
6,133,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,305.395,839.33,NULL,0.590026
6,112,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,290.611,866.596,NULL,0.590026
6,113,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,292.978,866.424,NULL,0.590026
6,73,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_73.png,344.791,878.31,23.4501,343.869,874.928,3.50575,0.590026
6,87,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_87.png,323.708,868.039,20.9471,325.428,863.676,4.68967,0.590026
6,130,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,308.86,830.083,NULL,0.590026
6,148,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,315.357,838.753,NULL,0.590026
6,121,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,309.71,849.127,NULL,0.590026
6,142,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,308.066,835.956,NULL,0.590026
6,137,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,309.2,832.897,NULL,0.590026
6,114,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,294.674,866.544,NULL,0.590026
6,115,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,299.927,866.304,NULL,0.590026
6,116,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,302.872,864.452,NULL,0.590026
6,122,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,308.311,849.055,NULL,0.590026
6,129,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,309.087,829.646,NULL,0.590026
6,65,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_65.png,330.332,912.039,23.9417,328.591,909.722,2.89779,0.590026
6,12,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_12.png,375.734,774.535,19.8744,378.173,776.384,3.06083,0.590026
6,123,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,307.571,846.615,NULL,0.590026
6,35,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_35.png,357.46,863.395,19.8989,357.001,863.144,0.523058,0.590026
6,51,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_51.png,388.56,936.254,22.8042,387.726,932.606,3.74205,0.590026
6,125,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,307.82,841.374,NULL,0.590026
6,56,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_56.png,361.18,965.731,23.0331,359.079,962.545,3.81639,0.590026
6,135,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,305.542,840.55,NULL,0.590026
6,126,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,308.433,837.378,NULL,0.590026
6,128,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,307.76,832.361,NULL,0.590026
6,81,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_81.png,335.655,872.385,22.8121,336.239,868.063,4.36129,0.590026
6,131,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,307.334,832.515,NULL,0.590026
6,146,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,314.24,837.278,NULL,0.590026
6,82,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_82.png,331.844,874.914,21.7734,333.576,870.283,4.94435,0.590026
6,138,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,310.26,831.648,NULL,0.590026
6,91,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_91.png,318.846,861.797,23.9005,319.669,858.629,3.27406,0.590026
6,54,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_54.png,370.221,959.032,22.3168,369.178,954.467,4.68266,0.590026
6,149,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,306.897,829.879,NULL,0.590026
6,71,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_71.png,344.01,877.249,23.3715,342.685,875.057,2.56117,0.590026
6,140,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,309.795,832.628,NULL,0.590026
6,147,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,315.075,839.095,NULL,0.590026
6,80,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_80.png,335.807,872.371,22.7813,337.37,868.74,3.95261,0.590026
6,132,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,306.017,836.022,NULL,0.590026
6,75,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_75.png,343.903,872.927,23.8345,343.623,870.26,2.68148,0.590026
6,69,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_69.png,343.298,882.414,22.4644,342.806,878.151,4.29105,0.590026
6,144,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,310.611,831.999,NULL,0.590026
6,83,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_83.png,329.674,875.612,22.414,331.221,873.171,2.88971,0.590026
6,27,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_27.png,344.712,817.269,19.3042,345.789,816.886,1.1429,0.590026
6,43,baya,-1.68873,6.39072,24.4746,001_VID_20230322_173621_43.png,400.726,876.086,19.8822,400.013,874.729,1.53344,0.590026
6,141,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,308.019,834.848,NULL,0.590026
6,139,baya,-1.68873,6.39072,24.4746,NULL,NULL,NULL,NULL,310.896,830.72,NULL,0.590026
